DateTime,KTF1_Current,KTF1_Power,KTF1_Temp,KTF1_Voltage,KTF1_VSDSpeed(%),KTF1_VSDSpeedHz,KTF1_Run_Status,KTF1_Fault_Status,KTF2_Current,KTF2_Power,KTF2_Temp,KTF2_Voltage,KTF2_VSDSpeed(%),KTF2_VSDSpeedHz,KTF2_Run_Status,KTF2_Fault_Status,KTF3_Current,KTF3_Power,KTF3_Temp,KTF3_Voltage,KTF3_VSDSpeed(%),KTF3_VSDSpeedHz,KTF3_Run_Status,KTF3_Fault_Status,Korumburra CWS TANK.Value(%),Lance Creek CWS Tank.Value (mm),FIT2025 to Korumburra.Value (l/s) from Lance Creek WTP,FIT3033 Flow at KBR.Value (l/s) at Korumburra
2022-08-31 19:20:00,0,0,16,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,17,0,0,0,0,0,87.68000031,4562.069824,0,0
2022-08-31 19:30:00,0,0,16,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,17,0,0,0,0,0,87.68000031,4622.339844,0,0
2022-08-31 19:40:00,0,0,16,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,17,0,0,0,0,0,86.68000031,4689.47998,0,0
2022-08-31 19:50:00,0,0,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,17,0,0,0,0,0,86.68000031,4762.339844,0,0
2022-08-31 20:00:00,0,0,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,17,0,0,0,0,0,85.65999603,4821.850098,0,0
2022-08-31 20:10:00,0,0,15,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,17,0,0,0,0,0,85.43999481,4817.649902,0,0
2022-08-31 20:20:00,0,0,15,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,17,0,0,0,0,0,84.65000153,4763.47998,0,0
2022-08-31 20:30:00,0,0,15,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,17,0,0,0,0,0,84.65000153,4712.370117,0,0
2022-08-31 20:40:00,0,0,15,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,17,0,0,0,0,0,84.65000153,4660.100098,0,0
2022-08-31 20:50:00,0,0,15,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,17,0,0,0,0,0,83.61999512,4609.75,0,0
2022-08-31 21:00:00,0,0,15,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,17,0,0,0,0,0,83.61999512,4557.870117,0,0
2022-08-31 21:10:00,0,0,15,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,16,0,0,0,0,0,82.58000183,4508.279785,0,0
2022-08-31 21:20:00,0,0,15,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,16,0,0,0,0,0,81.58000183,4458.299805,0,0
2022-08-31 21:30:00,0,0,15,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,16,0,0,0,0,0,80.58000183,4408.330078,0,0
2022-08-31 21:40:00,0,0,29,0,0,0,0,1,313.3500061,194.2200012,34,399.2000122,96.44607544,48.22303772,1,0,0,0,16,0,0,0,0,0,80.58000183,4338.52002,47.52999878,3.689999819
2022-08-31 21:50:00,0,0,26,0,0,0,0,1,361.7799988,234.019989,51,412.2000122,99.39736938,49.69868469,1,0,0,0,16,0,0,0,0,0,80.58000183,4223.319824,67.31999969,67.20999908
2022-08-31 22:00:00,0,0,24,0,0,0,0,1,361.8500061,236.1299896,51,412.5,99.41429138,49.70714569,1,0,0,0,16,0,0,0,0,0,80.58000183,4137.47998,67.31999969,67.20999908
2022-08-31 22:10:00,0,0,23,0,0,0,0,1,361.3500061,234.8899994,52,412.3000183,99.42584991,49.71292496,1,0,0,0,16,0,0,0,0,0,79.69999695,4091.709961,68.5,68.22000122
2022-08-31 22:20:00,0,0,22,0,0,0,0,1,361.8500061,234.7099915,52,412.5,99.43356323,49.71678162,1,0,0,0,16,0,0,0,0,0,79.69999695,4086.75,68.5,68.22000122
2022-08-31 22:30:00,0,0,21,0,0,0,0,0,358.1300049,235.3300018,53,412.3000183,99.4378891,49.71894455,1,0,0,0,16,0,0,0,0,0,79.69999695,4094,68.5,68.22000122
2022-08-31 22:40:00,0,0,20,0,0,0,0,0,364.0699768,235.3600006,52,410.6000061,99.43889618,49.71944809,1,0,0,0,16,0,0,0,0,0,79.69999695,4099.339844,68.5,68.22000122
2022-08-31 22:50:00,0,0,19,0,0,0,0,0,362.2799988,235.8499908,53,411.8000183,99.44125366,49.72062683,1,0,0,0,16,0,0,0,0,0,79.69999695,4105.439941,68.5,68.22000122
2022-08-31 23:00:00,0,0,19,0,0,0,0,0,363.4299927,235.3199921,53,412.3000183,99.44472504,49.72236252,1,0,0,0,16,0,0,0,0,0,79.69999695,4110.02002,68.5,68.22000122
2022-08-31 23:10:00,0,0,18,0,0,0,0,0,362.5,234.9899902,53,409.5,99.44328308,49.72164154,1,0,0,0,16,0,0,0,0,0,80.15999603,4117.27002,68.58999634,68.40000153
2022-08-31 23:20:00,0,0,18,0,0,0,0,0,367.8599854,234.6299896,53,405.3999939,99.44249725,49.72124863,1,0,0,0,16,0,0,0,0,0,80.15999603,4126.040039,68.58999634,68.40000153
2022-08-31 23:30:00,0,0,17,0,0,0,0,0,365.4299927,236.1899872,53,411.3999939,99.44522095,49.72261047,1,0,0,0,16,0,0,0,0,0,80.15999603,4124.509766,68.58999634,68.40000153
2022-08-31 23:40:00,0,0,17,0,0,0,0,0,363.5,235.269989,53,408.2000122,99.44436646,49.72218323,1,0,0,0,16,0,0,0,0,0,80.15999603,4123.370117,68.58999634,68.40000153
2022-08-31 23:50:00,0,0,17,0,0,0,0,0,364.3599854,235.7599945,53,404.3000183,99.44538879,49.7226944,1,0,0,0,16,0,0,0,0,0,80.15999603,4133.669922,68.58999634,68.40000153
2022-09-01 00:00:00,0,0,17,0,0,0,0,0,360.9199829,235.1899872,53,411.3999939,99.44448853,49.72224426,1,0,0,0,16,0,0,0,0,0,80.15999603,4140.540039,68.58999634,68.40000153
2022-09-01 00:10:00,0,0,17,0,0,0,0,0,365.8599854,231.6299896,53,411.3999939,99.44429016,49.72214508,1,0,0,0,16,0,0,0,0,0,80.40000153,4148.159668,68.09999847,68.47999573
2022-09-01 00:20:00,0,0,16,0,0,0,0,0,361.7799988,237.519989,53,409.1000061,99.38808441,49.69404221,1,0,0,0,16,0,0,0,0,0,80.40000153,4153.890137,68.09999847,68.47999573
2022-09-01 00:30:00,0,0,16,0,0,0,0,0,363.789978,235.6799927,53,408.2000122,99.32981873,49.66490936,1,0,0,0,16,0,0,0,0,0,80.40000153,4159.989746,68.09999847,68.47999573
2022-09-01 00:40:00,0,0,16,0,0,0,0,0,364.5699768,235.2099915,53,409.5,99.44394684,49.72197342,1,0,0,0,16,0,0,0,0,0,80.40000153,4169.909668,68.09999847,68.47999573
2022-09-01 00:50:00,0,0,16,0,0,0,0,0,367,236,53,406.3999939,99.42871094,49.71435547,1,0,0,0,16,0,0,0,0,0,80.40000153,4173.719727,68.09999847,68.47999573
2022-09-01 01:00:00,0,0,16,0,0,0,0,0,366.3599854,234.0599976,53,404.5,99.44256592,49.72128296,1,0,0,0,16,0,0,0,0,0,80.40000153,4181.739746,68.09999847,68.47999573
2022-09-01 01:10:00,0,0,16,0,0,0,0,0,367.5799866,234.5599976,52,408.3999939,99.40410614,49.70205307,1,0,0,0,16,0,0,0,0,0,81.12999725,4177.919922,68.04000092,68.70999908
2022-09-01 01:20:00,0,0,15,0,0,0,0,0,361.2099915,235.8199921,53,412.3999939,99.44252014,49.72126007,1,0,0,0,16,0,0,0,0,0,81.12999725,4181.350098,68.04000092,68.70999908
2022-09-01 01:30:00,0,0,15,0,0,0,0,0,361.0699768,236.7899933,53,412.5,99.44275665,49.72137833,1,0,0,0,16,0,0,0,0,0,81.61000061,4190.509766,68.04000092,68.70999908
2022-09-01 01:40:00,0,0,15,0,0,0,0,0,360.8500061,235.9399872,53,412,99.44261169,49.72130585,1,0,0,0,16,0,0,0,0,0,82.61000061,4197.379883,68.04000092,68.70999908
2022-09-01 01:50:00,0,0,15,0,0,0,0,0,363,236.5,52,411.3000183,99.4385376,49.7192688,1,0,0,0,16,0,0,0,0,0,82.61000061,4203.100098,68.04000092,68.70999908
2022-09-01 02:00:00,0,0,15,0,0,0,0,0,362.3500061,234.7999878,53,412.2000122,99.44489288,49.72244644,1,0,0,0,16,0,0,0,0,0,83.65000153,4209.959961,68.04000092,68.70999908
2022-09-01 02:10:00,0,0,15,0,0,0,0,0,364.1399841,234.8399963,53,412.2000122,99.44015503,49.72007751,1,0,0,0,15,0,0,0,0,0,84.01999664,4219.879883,68.63999939,67.93999481
2022-09-01 02:20:00,0,0,15,0,0,0,0,0,358.6300049,235.4499969,53,412.3000183,99.44361115,49.72180557,1,0,0,0,15,0,0,0,0,0,84.65000153,4224.839844,68.63999939,67.93999481
2022-09-01 02:30:00,0,0,15,0,0,0,0,0,357.4199829,236.4099884,53,409,99.44577026,49.72288513,1,0,0,0,15,0,0,0,0,0,85.68999481,4232.469727,68.63999939,67.93999481
2022-09-01 02:40:00,0,0,15,0,0,0,0,0,358.9199829,235.519989,53,411.2000122,99.44560242,49.72280121,1,0,0,0,15,0,0,0,0,0,85.68999481,4241.629883,68.63999939,67.93999481
2022-09-01 02:50:00,0,0,15,0,0,0,0,0,359.4199829,234.4799957,53,411.8999939,99.44739532,49.72369766,1,0,0,0,15,0,0,0,0,0,86.72000122,4240.859863,68.63999939,67.93999481
2022-09-01 03:00:00,0,0,15,0,0,0,0,0,362.6399841,235.3199921,53,412.3000183,99.44612885,49.72306442,1,0,0,0,15,0,0,0,0,0,86.72000122,4243.529785,68.63999939,67.93999481
2022-09-01 03:10:00,0,0,15,0,0,0,0,0,361.9299927,236.2299957,53,412,99.44799042,49.72399521,1,0,0,0,15,0,0,0,0,0,87.72999573,4266.799805,68.5,68.34999847
2022-09-01 03:20:00,0,0,15,0,0,0,0,0,361.1399841,235.5499878,53,412.2000122,99.44619751,49.72309875,1,0,0,0,15,0,0,0,0,0,88.76999664,4295.409668,68.5,68.34999847
2022-09-01 03:30:00,0,0,15,0,0,0,0,0,363.7099915,233.5599976,53,412.3000183,99.44581604,49.72290802,1,0,0,0,15,0,0,0,0,0,88.76999664,4320.209961,68.5,68.34999847
2022-09-01 03:40:00,0,0,14,0,0,0,0,0,299.3999939,186.2299957,51,388,93.49813843,46.74906921,1,0,0,0,15,0,0,0,0,0,89.76999664,4346.909668,58.5399971,58.18999863
2022-09-01 03:50:00,0,0,14,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,15,0,0,0,0,0,89.76999664,4427.790039,0,0
2022-09-01 04:00:00,0,0,14,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,15,0,0,0,0,0,89.76999664,4515.529785,0,0
2022-09-01 04:10:00,0,0,14,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,15,0,0,0,0,0,89.61000061,4604.790039,0,0
2022-09-01 04:20:00,0,0,14,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,15,0,0,0,0,0,89.61000061,4698.25,0,0
2022-09-01 04:30:00,0,0,14,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,15,0,0,0,0,0,88.76999664,4782.179688,0,0
2022-09-01 04:40:00,0,0,14,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,15,0,0,0,0,0,88.76999664,4841.310059,0,0
2022-09-01 04:50:00,0,0,14,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,15,0,0,0,0,0,88.76999664,4842.069824,0,0
2022-09-01 05:00:00,0,0,14,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,15,0,0,0,0,0,87.72000122,4810.02002,0,0
2022-09-01 05:10:00,0,0,14,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,15,0,0,0,0,0,87.47000122,4779.129883,0,0
2022-09-01 05:20:00,0,0,14,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15,0,0,0,0,0,86.70999908,4748.609863,0,0
2022-09-01 05:30:00,0,0,14,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,15,0,0,0,0,0,86.70999908,4721.140137,0,0
2022-09-01 05:40:00,0,0,14,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,15,0,0,0,0,0,85.69999695,4689.859863,0,0
2022-09-01 05:50:00,0,0,14,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,15,0,0,0,0,0,85.69999695,4661.25,0,0
2022-09-01 06:00:00,0,0,14,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,15,0,0,0,0,0,85.69999695,4628.819824,0,0
2022-09-01 06:10:00,0,0,14,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,15,0,0,0,0,0,84.69999695,4599.830078,0,0
2022-09-01 06:20:00,0,0,14,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,15,0,0,0,0,0,84.69999695,4567.409668,0,0
2022-09-01 06:30:00,0,0,14,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,15,0,0,0,0,0,83.69999695,4536.890137,0,0
2022-09-01 06:40:00,0,0,14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,15,0,0,0,0,0,83.69999695,4503.699707,0,0
2022-09-01 06:50:00,0,0,14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,15,0,0,0,0,0,82.69999695,4473.560059,0,0
2022-09-01 07:00:00,0,0,13,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,15,0,0,0,0,0,82.69999695,4443.429688,0,0
2022-09-01 07:10:00,0,0,13,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,15,0,0,0,0,0,81.68999481,4412.529785,0,0
2022-09-01 07:20:00,0,0,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,15,0,0,0,0,0,81.68999481,4382.009766,0,0
2022-09-01 07:30:00,0,0,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,15,0,0,0,0,0,80.68999481,4350.350098,0,0
2022-09-01 07:40:00,0,0,13,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,0,0,0,0,0,80.68999481,4318.299805,0,0
2022-09-01 07:50:00,0,0,28,0,0,0,0,1,286.6600037,179.6100006,30,392.1000061,94.81512451,47.40756226,1,0,0,0,15,0,0,0,0,0,80.68999481,4269.859863,43.29000092,8.970000267
2022-09-01 08:00:00,0,0,25,0,0,0,0,0,363.5,234.769989,51,406.5,99.38647461,49.6932373,1,0,0,0,15,0,0,0,0,0,80.68999481,4177.540039,67.68000031,69.45999908
2022-09-01 08:10:00,0,0,23,0,0,0,0,0,365,234.8499908,52,407.8000183,99.4133606,49.7066803,1,0,0,0,15,0,0,0,0,0,80.25,4129.089844,68.26000214,67.97000122
2022-09-01 08:20:00,0,0,22,0,0,0,0,0,364.6399841,232.519989,53,409.2000122,99.40229797,49.70114899,1,0,0,0,14,0,0,0,0,0,80.25,4121.839844,68.26000214,67.97000122
2022-09-01 08:30:00,0,0,21,0,0,0,0,0,360.7099915,233.5699921,54,410.1000061,99.43487549,49.71743774,1,0,0,0,15,0,0,0,0,0,80.25,4145.489746,68.26000214,67.97000122
2022-09-01 08:40:00,0,0,20,0,0,0,0,0,359.3500061,235.1100006,54,412.2000122,99.44368744,49.72184372,1,0,0,0,15,0,0,0,0,0,80.25,4168,68.26000214,67.97000122
2022-09-01 08:50:00,0,0,19,0,0,0,0,0,362.0699768,236.0899963,54,411.7000122,99.45150757,49.72575378,1,0,0,0,15,0,0,0,0,0,80.25,4193.179688,68.26000214,67.97000122
2022-09-01 09:00:00,0,0,18,0,0,0,0,0,359.4899902,235.0800018,55,412.5,99.45131683,49.72565842,1,0,0,0,15,0,0,0,0,0,81.29999542,4217.97998,68.26000214,67.97000122
2022-09-01 09:10:00,0,0,18,0,0,0,0,0,358.1300049,234.9399872,55,411.1000061,99.45310211,49.72655106,1,0,0,0,15,0,0,0,0,0,81.40000153,4202.719727,68.08000183,68.43000031
2022-09-01 09:20:00,0,0,18,0,0,0,0,0,362.0699768,235.3199921,55,412.2000122,99.45850372,49.72925186,1,0,0,0,15,0,0,0,0,0,81.68999481,4166.089844,68.08000183,68.43000031
2022-09-01 09:30:00,0,0,17,0,0,0,0,0,361.5699768,236.4599915,55,412.3999939,99.45786285,49.72893143,1,0,0,0,15,0,0,0,0,0,81.95999908,4139.009766,68.02999878,68.26000214
2022-09-01 09:40:00,0,0,17,0,0,0,0,0,363.7099915,233.6100006,55,412.2000122,99.46105194,49.73052597,1,0,0,0,15,0,0,0,0,0,81.95999908,4143.969727,68.02999878,68.26000214
2022-09-01 09:50:00,0,0,17,0,0,0,0,0,358.7099915,233.9499969,55,412.2000122,99.4651413,49.73257065,1,0,0,0,15,0,0,0,0,0,81.95999908,4171.439941,68.02999878,68.26000214
2022-09-01 10:00:00,0,0,17,0,0,0,0,0,359.7799988,235.9499969,56,412.3999939,99.46452332,49.73226166,1,0,0,0,15,0,0,0,0,0,82.69999695,4199.279785,68.02999878,68.26000214
2022-09-01 10:10:00,0,0,16,0,0,0,0,0,358.7799988,234.1299896,56,412.3999939,99.46619415,49.73309708,1,0,0,0,15,0,0,0,0,0,82.83000183,4221.790039,68.36000061,68.52999878
2022-09-01 10:20:00,0,0,16,0,0,0,0,0,362,237.0999908,56,412.2000122,99.4726181,49.73630905,1,0,0,0,15,0,0,0,0,0,82.83000183,4249.259766,68.36000061,68.52999878
2022-09-01 10:30:00,0,0,16,0,0,0,0,0,359.7099915,234.1699982,56,412.2000122,99.47388458,49.73694229,1,0,0,0,15,0,0,0,0,0,83.72000122,4270.620117,68.36000061,68.52999878
2022-09-01 10:40:00,0,0,16,0,0,0,0,0,360.0699768,235.3099976,57,412.3000183,99.47696686,49.73848343,1,0,0,0,15,0,0,0,0,0,83.72000122,4295.409668,68.36000061,68.52999878
2022-09-01 10:50:00,0,0,16,0,0,0,0,0,361.2799988,235.4199982,57,412.2000122,99.48121643,49.74060822,1,0,0,0,15,0,0,0,0,0,84.72000122,4317.540039,68.36000061,68.52999878
2022-09-01 11:00:00,0,0,16,0,0,0,0,0,359.9199829,236.2200012,57,412.6000061,99.48394012,49.74197006,1,0,0,0,15,0,0,0,0,0,84.72000122,4340.429688,68.36000061,68.52999878
2022-09-01 11:10:00,0,0,16,0,0,0,0,0,363.6399841,235.0299988,57,412.3000183,99.48789978,49.74394989,1,0,0,0,16,0,0,0,0,0,85.73999786,4365.989746,68.47999573,68.80999756
2022-09-01 11:20:00,0,0,16,0,0,0,0,0,364,235.0800018,57,412.3000183,99.48737335,49.74368668,1,0,0,0,16,0,0,0,0,0,85.73999786,4379.339844,68.47999573,68.80999756
2022-09-01 11:30:00,0,0,16,0,0,0,0,0,361.5,234.7899933,57,412.3999939,99.48551941,49.7427597,1,0,0,0,16,0,0,0,0,0,85.73999786,4402.609863,68.47999573,68.80999756
2022-09-01 11:40:00,0,0,16,0,0,0,0,0,362.9299927,235.2200012,57,412.3000183,99.48704529,49.74352264,1,0,0,0,16,0,0,0,0,0,85.73999786,4428.929688,68.47999573,68.80999756
2022-09-01 11:50:00,0,0,16,0,0,0,0,0,359.9899902,234.4099884,57,412.2000122,99.48668671,49.74334335,1,0,0,0,16,0,0,0,0,0,85.73999786,4448.77002,68.47999573,68.80999756
2022-09-01 12:00:00,0,0,16,0,0,0,0,0,363.1399841,235.1499939,58,412.2000122,99.49167633,49.74583817,1,0,0,0,16,0,0,0,0,0,85.73999786,4475.089844,68.47999573,68.80999756
2022-09-01 12:10:00,0,0,16,0,0,0,0,0,359.4199829,234.5699921,58,412.3999939,99.49208832,49.74604416,1,0,0,0,16,0,0,0,0,0,86.36000061,4500.649902,68.90999603,69.19999695
2022-09-01 12:20:00,0,0,16,0,0,0,0,0,359.8500061,237.4299927,57,412.3999939,99.4927063,49.74635315,1,0,0,0,16,0,0,0,0,0,86.36000061,4525.060059,68.90999603,69.19999695
2022-09-01 12:30:00,0,0,16,0,0,0,0,0,358.2799988,235.0299988,58,412.2000122,99.49456787,49.74728394,1,0,0,0,16,0,0,0,0,0,86.36000061,4549.100098,68.90999603,69.19999695
2022-09-01 12:40:00,0,0,16,0,0,0,0,0,362.2099915,236,58,412.3999939,99.49277496,49.74638748,1,0,0,0,17,0,0,0,0,0,86.36000061,4571.600098,68.90999603,69.19999695
2022-09-01 12:50:00,0,0,16,0,0,0,0,0,363.6399841,235.1599884,58,412.3000183,99.49543762,49.74771881,1,0,0,0,17,0,0,0,0,0,86.36000061,4587.239746,68.90999603,69.19999695
2022-09-01 13:00:00,0,0,16,0,0,0,0,0,360.4199829,235.3099976,58,412.5,99.49710083,49.74855042,1,0,0,0,17,0,0,0,0,0,86.36000061,4594.109863,68.90999603,69.19999695
2022-09-01 13:10:00,0,0,16,0,0,0,0,0,361.2799988,234.9199982,58,412.3000183,99.4966507,49.74832535,1,0,0,0,17,0,0,0,0,0,86.52999878,4601.739746,68.43000031,68.16999817
2022-09-01 13:20:00,0,0,16,0,0,0,0,0,361.8500061,234.8399963,58,412.3000183,99.50334167,49.75167084,1,0,0,0,17,0,0,0,0,0,86.75,4612.419922,68.43000031,68.16999817
2022-09-01 13:30:00,0,0,16,0,0,0,0,0,364,235.269989,58,412.3000183,99.49789429,49.74894714,1,0,0,0,17,0,0,0,0,0,86.75,4619.290039,68.43000031,68.16999817
2022-09-01 13:40:00,0,0,16,0,0,0,0,0,360.6399841,235.2399902,58,412.2000122,99.49425507,49.74712753,1,0,0,0,17,0,0,0,0,0,86.75,4623.100098,68.43000031,68.16999817
2022-09-01 13:50:00,0,0,16,0,0,0,0,0,363,234.9499969,57,412.3000183,99.49519348,49.74759674,1,0,0,0,17,0,0,0,0,0,86.75,4612.419922,68.43000031,68.16999817
2022-09-01 14:00:00,0,0,16,0,0,0,0,0,362.2799988,236.0499878,57,412.2000122,99.49484253,49.74742126,1,0,0,0,17,0,0,0,0,0,86.75,4531.929688,68.43000031,68.16999817
2022-09-01 14:10:00,0,0,16,0,0,0,0,0,363.9299927,235.5399933,58,412.3000183,99.49230194,49.74615097,1,0,0,0,17,0,0,0,0,0,87.51999664,4415.959961,68.73999786,69.02999878
2022-09-01 14:20:00,0,0,16,0,0,0,0,0,360.8500061,234.9199982,57,412.5,99.49415588,49.74707794,1,0,0,0,17,0,0,0,0,0,87.75999451,4301.899902,68.73999786,69.02999878
2022-09-01 14:30:00,0,0,16,0,0,0,0,0,360.3500061,235.5899963,57,412.3999939,99.49234772,49.74617386,1,0,0,0,17,0,0,0,0,0,87.75999451,4187.080078,68.73999786,69.02999878
2022-09-01 14:40:00,0,0,17,0,0,0,0,0,361.8500061,235,58,412.3000183,99.49512482,49.74756241,1,0,0,0,18,0,0,0,0,0,87.75999451,4120.319824,68.73999786,69.02999878
2022-09-01 14:50:00,0,0,17,0,0,0,0,0,358.1300049,235.5499878,58,412.3999939,99.49703217,49.74851608,1,0,0,0,18,0,0,0,0,0,87.75999451,4087.129883,68.73999786,69.02999878
2022-09-01 15:00:00,0,0,17,0,0,0,0,0,363.789978,235.2200012,58,412.3000183,99.49620056,49.74810028,1,0,0,0,18,0,0,0,0,0,87.75999451,4092.089844,68.73999786,69.02999878
2022-09-01 15:10:00,0,0,17,0,0,0,0,0,362.7099915,236.0699921,57,412.3999939,99.49260712,49.74630356,1,0,0,0,18,0,0,0,0,0,88.45999908,4098.569824,68.33999634,68.54000092
2022-09-01 15:20:00,0,0,17,0,0,0,0,0,360.3500061,233.5699921,58,412.2000122,99.49170685,49.74585342,1,0,0,0,18,0,0,0,0,0,88.75999451,4063.47998,68.33999634,68.54000092
2022-09-01 15:30:00,0,0,17,0,0,0,0,0,361.1399841,235.7200012,58,412,99.49555206,49.74777603,1,0,0,0,18,0,0,0,0,0,88.75999451,3981.079834,68.33999634,68.54000092
2022-09-01 15:40:00,0,0,17,0,0,0,0,0,364.5699768,236.25,58,409.5,99.47190094,49.73595047,1,0,0,0,18,0,0,0,0,0,88.75999451,3967.72998,68.33999634,68.54000092
2022-09-01 15:50:00,0,0,17,0,0,0,0,0,363.7099915,237.4199982,58,408.2000122,99.49382782,49.74691391,1,0,0,0,18,0,0,0,0,0,88.75999451,3973.069824,68.33999634,68.54000092
2022-09-01 16:00:00,0,0,17,0,0,0,0,0,364.9299927,234.5999908,58,408,99.49622345,49.74811172,1,0,0,0,18,0,0,0,0,0,88.75999451,3977.649902,68.33999634,68.54000092
2022-09-01 16:10:00,0,0,17,0,0,0,0,0,365.289978,234.0699921,58,405.6000061,99.49514771,49.74757385,1,0,0,0,18,0,0,0,0,0,89.75999451,3950.939941,68.47000122,68.45999908
2022-09-01 16:20:00,0,0,17,0,0,0,0,0,362.1399841,232,57,408.1000061,99.16361237,49.58180618,1,0,0,0,18,0,0,0,0,0,89.75999451,3908.599854,68.47000122,68.45999908
2022-09-01 16:30:00,0,0,17,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,18,0,0,0,0,0,89.75999451,3949.030029,0,0
2022-09-01 16:40:00,0,0,17,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,18,0,0,0,0,0,89.75999451,4020.75,0,0
2022-09-01 16:50:00,0,0,17,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,18,0,0,0,0,0,88.75,4092.849854,0,0
2022-09-01 17:00:00,0,0,17,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,18,0,0,0,0,0,88.75,4160.75,0,0
2022-09-01 17:10:00,0,0,17,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,18,0,0,0,0,0,88.22999573,4232.089844,0,0
2022-09-01 17:20:00,0,0,17,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,18,0,0,0,0,0,87.73999786,4301.52002,0,0
2022-09-01 17:30:00,0,0,17,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,18,0,0,0,0,0,87.73999786,4374,0,0
2022-09-01 17:40:00,0,0,16,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,18,0,0,0,0,0,87.73999786,4442.279785,0,0
2022-09-01 17:50:00,0,0,16,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,18,0,0,0,0,0,86.72999573,4509.799805,0,0
2022-09-01 18:00:00,0,0,16,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,18,0,0,0,0,0,86.72999573,4578.089844,0,0
2022-09-01 18:10:00,0,0,16,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,18,0,0,0,0,0,85.72999573,4633.02002,0,0
2022-09-01 18:20:00,0,0,16,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,18,0,0,0,0,0,85.72999573,4697.489746,0,0
2022-09-01 18:30:00,0,0,16,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,18,0,0,0,0,0,84.69999695,4769.209961,0,0
2022-09-01 18:40:00,0,0,16,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,18,0,0,0,0,0,84.69999695,4823,0,0
2022-09-01 18:50:00,0,0,16,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,18,0,0,0,0,0,83.69999695,4813.080078,0,0
2022-09-01 19:00:00,0,0,16,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,18,0,0,0,0,0,83.69999695,4761.580078,0,0
2022-09-01 19:10:00,0,0,16,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,18,0,0,0,0,0,82.68999481,4710.839844,0,0
2022-09-01 19:20:00,0,0,16,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,18,0,0,0,0,0,82.68999481,4659.719727,0,0
2022-09-01 19:30:00,0,0,16,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,18,0,0,0,0,0,81.68999481,4607.839844,0,0
